timestamp_utc,altitude_m,gimbal_pitch,lateral_distance_m,ratio,violation,num_persons,drone_lat,drone_lon
2026-06-12T11:23:23.363845+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:23.472733+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:23.576519+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:23.690295+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:23.774842+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:23.869897+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:24.072949+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:25.515556+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:25.580279+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:25.665640+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:25.751728+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:25.867805+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:25.997081+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.065698+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.153837+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.267735+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.381590+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.465583+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.564211+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.655967+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.752442+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.889503+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:26.968321+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:27.062827+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:27.172267+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:27.253914+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:29.500642+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:29.579616+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:29.660644+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:29.758858+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:29.850739+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:29.958165+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.085290+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.170471+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.258796+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.389847+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.494636+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.569046+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.655048+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.785077+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.861683+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:30.977269+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.062814+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.152575+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.317584+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.386429+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.473225+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.590544+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.665014+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.763451+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.884302+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:31.951160+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.063003+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.202622+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.257674+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.414462+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.497978+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.553010+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.658705+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.763058+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.864825+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:32.964645+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.100497+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.168432+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.252853+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.356096+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.460910+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.595710+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.659837+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.821300+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.907693+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:33.993110+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.075364+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.176002+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.269396+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.350398+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.538004+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.558578+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.701356+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.769516+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.860316+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:34.954370+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.053457+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.206539+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.260094+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.350324+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.475765+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.560529+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.676910+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.786422+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.856302+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:35.970736+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.052350+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.172982+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.258784+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.366028+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.458043+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.553736+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.690502+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.780236+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.869806+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:36.962269+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:37.088861+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:37.174023+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:37.266286+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:37.372364+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:37.525211+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:37.716044+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:37.924241+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:38.010603+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:38.682926+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:38.759113+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:38.859153+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:38.993739+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.060907+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.159632+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.279608+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.374585+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.463904+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.562280+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.650657+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.778894+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.867047+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:39.968743+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.051874+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.159471+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.277433+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.395215+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.478371+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.566139+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.658952+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.754767+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.903470+00:00,15.3,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:40.987152+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.060781+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.211097+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.294868+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.388631+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.465993+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.556391+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.717340+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.785166+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.858545+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:41.984315+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.076785+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.169110+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.300232+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.377957+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.465672+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.553858+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.687293+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.787209+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.907705+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:42.965995+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:43.086403+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:43.180130+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:43.251066+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:43.358138+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:43.450579+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:43.557209+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:43.697221+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:43.893533+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:44.286994+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:44.363365+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:44.450052+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:44.605398+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:44.704053+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:44.760573+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:44.864993+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:44.990213+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.052290+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.176259+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.256377+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.381655+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.469152+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.562887+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.687437+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.802534+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.903935+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:45.991178+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:46.073367+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:46.158631+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:46.270428+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:46.381722+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:46.465413+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:46.566643+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:46.670478+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:46.797635+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:47.973420+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:48.057806+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:48.169096+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:48.254039+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:48.372603+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:48.462296+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:48.566239+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:48.681894+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:48.792832+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
2026-06-12T11:23:48.909138+00:00,15.4,0.0,0.3,0.02,True,1,60.13045,24.51551
